index,room_id,host_id,room_type,country,city,neighborhood,address,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,deleted,minstay,last_modified,latitude,longitude,survey_id,location,coworker_hosted,extra_host_languages,name,property_type,currency,rate_type
8400,19940469,99524406,Entire home/apt,,,,"Palermo, Buenos Aires, Argentina",2,,2,1.0,1.0,1060.0,0,,2018-02-09T23:12:19Z,-34.565052,-58.436075,1,0101000020E610000036CD3B4ED1374DC00B45BA9F534841C0,,,THE COOLEST APARTMENT IN BA!,Apartment,ARS,nightly
8401,19347156,7786587,Entire home/apt,,,,"Palermo, Buenos Aires, Argentina",0,,3,1.0,1.0,1529.0,0,,2018-02-09T23:12:19Z,-34.563337,-58.43921,1,0101000020E6100000C009850838384DC039D0436D1B4841C0,,,Hermoso dpto 2 amb para 3 personas en Las Cañitas,Apartment,ARS,nightly
8402,16006152,5121740,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",3,4.5,4,1.0,1.0,1365.0,0,,2018-02-10T00:23:01Z,-34.621621,-58.378396,1,0101000020E6100000F777B6476F304DC0DFC0E446914F41C0,,,Humberto Primo,Apartment,ARS,nightly
8403,895362,4770040,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",0,,2,1.0,1.0,1060.0,0,,2018-02-09T23:12:24Z,-34.561658,-58.44372,1,0101000020E6100000624A24D1CB384DC0B5C4CA68E44741C0,,,Cozy 1 Bdr. Apartment in Belgrano,Apartment,ARS,nightly
8404,22967817,8450706,Entire home/apt,,,,"Colegiales, Buenos Aires, Argentina",1,,4,2.0,3.0,4076.0,0,,2018-02-10T04:44:41Z,-34.578959,-58.445814,1,0101000020E6100000AA0CE36E10394DC0C85C19541B4A41C0,,,House with charm in Palermo,House,ARS,nightly
8405,21679568,42479652,Entire home/apt,,,,"Palermo, Buenos Aires, Argentina",1,,3,1.0,2.0,2649.0,0,,2018-02-10T02:36:55Z,-34.581242,-58.431881,1,0101000020E6100000C36169E047374DC0E4874A23664A41C0,,,QUARTIER BOULEVAR 2 AMBIENTES PISO 19,Apartment,ARS,nightly
8406,799545,499463,Entire home/apt,,,,"Buenos Aires, Ciudad de Buenos Aires, Argentina",54,5.0,4,1.0,2.0,1793.0,0,,2018-02-10T02:36:55Z,-34.57958,-58.431873,1,0101000020E610000041834D9D47374DC035B56CAD2F4A41C0,,,Sun-kissed airy Duplex in Palermo Holly!,Apartment,ARS,nightly
8407,15056310,95169610,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",30,5.0,3,1.0,1.0,1141.0,0,,2018-02-10T00:23:01Z,-34.616044,-58.379856,1,0101000020E61000003D98141F9F304DC0D272A087DA4E41C0,,,On 9 de Julio avenue! Bright and with a nice view!,Apartment,ARS,nightly
8408,20996540,2303982,Entire home/apt,,,,"Comuna 1, Buenos Aires, Argentina",7,5.0,2,1.0,1.5,1427.0,0,,2018-02-10T00:23:01Z,-34.622145,-58.378013,1,0101000020E61000003F3BE0BA62304DC05A2F8672A24F41C0,,,Lovely and luminous new duplex in San Telmo,Apartment,ARS,nightly
8409,17141275,37947596,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",2,,3,2.0,2.0,1101.0,0,,2018-02-09T23:12:33Z,-34.570176,-58.433913,1,0101000020E6100000952710768A374DC0677BF486FB4841C0,,,2 Bed 2 Bath in Cañitas Next to bars &amp; Resto,Apartment,ARS,nightly
8410,22873760,8049421,Entire home/apt,,,,"Palermo, Buenos Aires, Argentina",0,,4,2.0,1.5,1202.0,0,,2018-02-09T23:12:33Z,-34.570342,-58.435221,1,0101000020E610000026C45C52B5374DC082C476F7004941C0,,,Espléndido piso completo en el corazón de Cañitas,Apartment,ARS,nightly
8411,4728090,20848,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",14,5.0,2,1.0,1.0,1406.0,0,,2018-02-09T23:12:33Z,-34.567993,-58.433669,1,0101000020E6100000FF243E7782374DC0B0AD9FFEB34841C0,,,Stylish and cosy 1BD Apt in Cañitas,Apartment,ARS,nightly
8412,15887009,2598211,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,,2,1.0,1.0,1223.0,0,,2018-02-09T23:12:33Z,-34.568945,-58.434792,1,0101000020E6100000FE47A643A7374DC0821C9430D34841C0,,,Departamento en Las Cañitas - Palermo,Apartment,ARS,nightly
8413,12174506,54049036,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,,2,1.0,1.5,1345.0,0,,2018-02-09T23:12:33Z,-34.571108,-58.433958,1,0101000020E610000035EB8CEF8B374DC0F33D23111A4941C0,,,Departamento en duplex,Apartment,ARS,nightly
8414,6349399,29826085,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",2,,2,1.0,1.0,1223.0,0,,2018-02-09T23:12:33Z,-34.569003,-58.433756,1,0101000020E6100000CE380D5185374DC0B7291E17D54841C0,,,Elegant 1 bedroom apartment Palermo,Apartment,ARS,nightly
8415,1659795,6407179,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",1,,2,1.0,1.0,1325.0,0,,2018-02-09T23:12:33Z,-34.566789,-58.43446,1,0101000020E6100000C8B5A1629C374DC0C45DBD8A8C4841C0,,,Apartment in Las Cañitas 3 -  ,Apartment,ARS,nightly
8416,20252814,143895902,Entire home/apt,,,,"San Telmo, Buenos Aires, Argentina",15,4.5,7,3.0,2.0,1325.0,0,,2018-02-10T00:23:01Z,-34.620225,-58.37741,1,0101000020E610000078978BF84E304DC0AF946588634F41C0,,,"3 bedrooms, 2 bathrooms. Patio, terrace and BBQ!",Apartment,ARS,nightly
8417,1619359,8615163,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",72,4.5,5,3.0,1.5,1630.0,0,,2018-02-10T02:36:55Z,-34.580037,-58.427883,1,0101000020E6100000D7C1C1DEC4364DC027BC04A73E4A41C0,,,Bright sunny apartment,Apartment,ARS,nightly
8418,13460080,42704469,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",4,5.0,3,1.0,1.5,1060.0,0,,2018-02-10T00:23:01Z,-34.618106,-58.378337,1,0101000020E6100000F2EEC8586D304DC00EBBEF181E4F41C0,,,Loft Luminoso - up to 4 people-,Apartment,ARS,nightly
8419,1998142,10295142,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",4,5.0,3,1.0,1.0,2914.0,0,,2018-02-10T02:36:55Z,-34.581842,-58.432862,1,0101000020E610000030D7A20568374DC039B874CC794A41C0,,,In the best of Palermo Hollywood!,Apartment,ARS,nightly
8420,20835874,149479430,Entire home/apt,,,,"Palermo, Buenos Aires, Argentina",10,5.0,4,0.0,1.5,2079.0,0,,2018-02-10T02:36:55Z,-34.57999,-58.430565,1,0101000020E6100000B0E600C11C374DC0E700C11C3D4A41C0,,,Great apartment in Palermo Hollywood!,Apartment,ARS,nightly
8421,1855605,9684883,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",15,4.5,4,2.0,2.5,4687.0,0,,2018-02-10T02:36:55Z,-34.581397,-58.427983,1,0101000020E61000003A1F9E25C8364DC00B7F86376B4A41C0,,,Palermo Soho Penthouse Loft,Apartment,ARS,nightly
8422,12218587,530261,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",14,4.0,3,1.0,1.5,2446.0,0,,2018-02-10T02:36:55Z,-34.577564,-58.431682,1,0101000020E6100000CD22145B41374DC069ACFD9DED4941C0,,,Great duplex in Palermo!!! (PH2),Apartment,ARS,nightly
8423,15500178,99559461,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",11,4.5,2,0.0,1.0,1610.0,0,,2018-02-10T02:37:09Z,-34.579947,-58.43191,1,0101000020E61000005E68AED348374DC0E7340BB43B4A41C0,,,Corazón de Palermo Hollywood,Apartment,ARS,nightly
8424,13874595,55553719,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,,4,1.0,1.5,3057.0,0,,2018-02-10T01:49:56Z,-34.581122,-58.406806,1,0101000020E610000086E8103812344DC0397EA834624A41C0,,,Loft en Palermo para 4 personas con piscina!,Apartment,ARS,nightly
8425,21119162,29856143,Entire home/apt,,,,"Palermo, Buenos Aires, Argentina",2,,2,1.0,1.0,1630.0,0,,2018-02-10T02:37:09Z,-34.579528,-58.427707,1,0101000020E610000098A25C1ABF364DC0E38E37F92D4A41C0,,,LikeHome Palermo 1D,Apartment,ARS,nightly
8426,8062379,42582928,Entire home/apt,,,,"Buenos Aires, Buenos Aires, Argentina",0,,2,1.0,1.0,8234.0,0,,2018-02-10T02:05:19Z,-34.585023,-58.4049,1,0101000020E6100000401361C3D3334DC033349E08E24A41C0,,,DEPARTAMENTO EN BUENOS AIRES,Apartment,ARS,nightly
8427,16239437,106151137,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,,3,2.0,1.5,1630.0,0,,2018-02-10T02:05:19Z,-34.584399,-58.403417,1,0101000020E610000041D3122BA3334DC055682096CD4A41C0,,,Artie and cool apartment in Palermo,Apartment,ARS,nightly
8428,20447501,15466789,Entire home/apt,,,,"Palermo, Buenos Aires, Argentina",0,,4,2.0,1.5,2038.0,0,,2018-02-10T02:05:19Z,-34.582467,-58.405514,1,0101000020E6100000FA08FCE1E7334DC0E7FF55478E4A41C0,,,Comfortable Apartment in a great Area of the city,Apartment,ARS,nightly
8429,3839641,7598581,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",1,,5,2.0,1.0,2446.0,0,,2018-02-10T02:21:06Z,-34.575587,-58.413945,1,0101000020E6100000DEAB5626FC344DC05A80B6D5AC4941C0,,,APARTAMENTO DE LUJO ,Apartment,ARS,nightly
8430,22788883,163346655,Entire home/apt,,,,"Puerto Madero, Buenos Aires, Argentina",1,,2,1.0,1.5,1997.0,0,,2018-02-10T00:50:58Z,-34.602734,-58.363668,1,0101000020E6100000054D4BAC8C2E4DC0F8174163264D41C0,,,Spectacular 42nd. Floor Apartment in Puerto Madero,Apartment,ARS,nightly
8431,21026111,151430901,Entire home/apt,,,,"Palermo, Buenos Aires, Argentina",5,5.0,5,3.0,3.0,1855.0,0,,2018-02-10T02:21:18Z,-34.574098,-58.4208,1,0101000020E610000012143FC6DC354DC07959130B7C4941C0,,,Great apartment in Palermo,Apartment,ARS,nightly
8432,5001879,373629,Entire home/apt,,,,"Buenos Aires, buenos aires, Argentina",27,4.5,2,1.0,1.5,1834.0,0,,2018-02-10T02:37:09Z,-34.581767,-58.431632,1,0101000020E61000001BF4A5B73F374DC02E724F57774A41C0,,,"Beautiful Loft. Palermo Hollywood, pool &amp; security",Apartment,ARS,nightly
8433,13182620,11776584,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",12,5.0,2,1.0,1.0,3057.0,0,,2018-02-10T00:50:58Z,-34.610015,-58.363484,1,0101000020E6100000444FCAA4862E4DC0E388B5F8144E41C0,,,Amazing Balcony in Puerto Madero,Apartment,ARS,nightly
8434,1921394,3334331,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",0,,4,2.0,2.0,2038.0,0,,2018-02-10T02:21:18Z,-34.575319,-58.420522,1,0101000020E6100000CF9F36AAD3354DC03BE2900DA44941C0,,,Luminous 85 m2 Palermo Nuevo ,Apartment,ARS,nightly
8435,5182286,5737362,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",1,,2,1.0,1.0,1427.0,0,,2018-02-09T23:12:55Z,-34.569763,-58.433411,1,0101000020E6100000035DFB027A374DC045BC75FEED4841C0,,,1 Bedroom apartment in Palermo,Apartment,ARS,nightly
8436,2091411,2597734,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",0,,2,0.0,1.0,1121.0,0,,2018-02-09T23:12:55Z,-34.570922,-58.433588,1,0101000020E610000012F8C3CF7F374DC09148DBF8134941C0,,,Cozy &amp; Luminous Studio Las Cañitas,Apartment,ARS,nightly
8437,22120862,12265141,Entire home/apt,,,,"Retiro, Buenos Aires, Argentina",0,,7,4.0,2.5,3240.0,0,,2018-02-10T00:50:58Z,-34.59474,-58.380761,1,0101000020E6100000CF4BC5C6BC304DC0C0CFB870204C41C0,,,Plaza San Martin Luxury,Apartment,ARS,nightly
8438,2706817,2809500,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",5,5.0,2,0.0,1.0,1630.0,0,,2018-02-10T02:21:18Z,-34.574212,-58.419632,1,0101000020E6100000732D5A80B6354DC0427C60C77F4941C0,,,THE GREY STUDIO HOME!!,Apartment,ARS,nightly
8439,21522528,4365340,Entire home/apt,,,,"Retiro, Buenos Aires, Argentina",9,5.0,4,2.0,2.0,2160.0,0,,2018-02-10T00:50:58Z,-34.597425,-58.378929,1,0101000020E6100000C440D7BE80304DC00A68226C784C41C0,,,Sunny loft in Plaza San Martín,Loft,ARS,nightly
8440,11571896,25399210,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",1,,3,2.0,1.0,1529.0,0,,2018-02-09T23:52:54Z,-34.583572,-58.436764,1,0101000020E6100000FA08FCE1E7374DC03F6EBF7CB24A41C0,,,"Cozy and light-filled, in trendy Palermo",Apartment,ARS,nightly
8441,19711349,138367199,Entire home/apt,,,,"San Nicolas, Buenos Aires, Argentina",2,,4,10.0,10.0,2160.0,0,,2018-02-10T00:50:58Z,-34.600153,-58.376368,1,0101000020E610000066A19DD32C304DC053CC41D0D14C41C0,,,Galerias Hotel Boutique,Bed &amp; Breakfast,ARS,nightly
8442,12453641,52973388,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",26,5.0,5,2.0,1.0,2038.0,0,,2018-02-10T00:50:58Z,-34.602651,-58.379237,1,0101000020E6100000723788D68A304DC06BF3FFAA234D41C0,,,Av. Corrientes al 800- Esquina del Tango!,Apartment,ARS,nightly
8443,9588987,48861613,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",2,,2,0.0,1.0,1325.0,0,,2018-02-09T23:53:05Z,-34.587095,-58.433378,1,0101000020E6100000276728EE78374DC09352D0ED254B41C0,,,Palermo Soho!!  Feel at home!,Apartment,ARS,nightly
8444,19778320,105489763,Entire home/apt,,,,"Retiro, Buenos Aires, Argentina",10,5.0,4,1.0,1.0,1590.0,0,,2018-02-10T00:50:58Z,-34.598253,-58.380425,1,0101000020E610000058CA32C4B1304DC0F0DDE68D934C41C0,,,Night at the opera,Apartment,ARS,nightly
8445,16244185,185437,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",13,5.0,2,1.0,1.5,1936.0,0,,2018-02-10T00:50:58Z,-34.604142,-58.362799,1,0101000020E6100000C1029832702E4DC0ED116A86544D41C0,,,Modern and Stylish apt with amazing view,Apartment,ARS,nightly
8446,92228,494027,Entire home/apt,,,,"Buenos Aires, Capital Federal, Argentina",0,,4,2.0,1.0,2038.0,0,,2018-02-10T02:05:37Z,-34.585561,-58.404954,1,0101000020E610000033315D88D5334DC01268B0A9F34A41C0,,,Depto.en Recoleta-Buenos Aires,Apartment,ARS,nightly
8447,16091441,104880687,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",37,4.5,5,2.0,1.0,1855.0,0,,2018-02-10T02:05:50Z,-34.592011,-58.39883,1,0101000020E6100000F35487DC0C334DC0A6EF3504C74B41C0,,,Recoleta - Family - Cozy Apartment,Apartment,ARS,nightly
8448,15127554,39441203,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",0,,6,1.0,1.0,14837.0,0,,2018-02-10T01:07:15Z,-34.602115,-58.365882,1,0101000020E6100000F818AC38D52E4DC02CB7B41A124D41C0,,,Travesía a Colonia en Velero,Boat,ARS,nightly
8449,13015811,39939432,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",17,5.0,3,1.0,1.5,2018.0,0,,2018-02-10T01:07:15Z,-34.604203,-58.362625,1,0101000020E610000023DBF97E6A2E4DC092921E86564D41C0,,,MAGNIFICENT VIEW - PUERTO MADERO - 39th FLOOR,Apartment,ARS,nightly
8450,15716047,11776584,Entire home/apt,,,,"Merlo, Buenos Aires, Argentina",0,,2,1.0,1.5,5706.0,0,,2018-02-10T01:07:15Z,-34.600686,-58.36265,1,0101000020E61000007CF2B0506B2E4DC021956247E34C41C0,,,"MODERN APARTMENT, THE BEST VIEW OF BUENOS AIRES!",Apartment,ARS,nightly
8451,7381375,38663494,Entire home/apt,,,,"Buenos Aires, Buenos Aires, Argentina",0,,4,1.0,2.0,4484.0,0,,2018-02-10T01:07:15Z,-34.604249,-58.364514,1,0101000020E610000092770E65A82E4DC003D2FE07584D41C0,,,Puerto Madero 5* al dique y al rio,Apartment,ARS,nightly
8452,7527499,39441203,Entire home/apt,,,,"Buenos Aires, Ciudad Autonoma de Buenos Aires, Argentina",0,,2,1.0,1.0,4952.0,0,,2018-02-10T01:07:15Z,-34.602845,-58.365369,1,0101000020E610000072FC5069C42E4DC050C763062A4D41C0,,,Atardecer Romántico en Velero,Boat,ARS,nightly
8453,7364549,38584787,Entire home/apt,,,,"Buenos Aires, Buenos Aires, Argentina",15,4.5,3,1.0,1.0,1080.0,0,,2018-02-09T23:53:15Z,-34.58294,-58.442826,1,0101000020E6100000C4E8B985AE384DC0DFC325C79D4A41C0,,,Great Apartment PALERMO HOLLYWOOD,Apartment,ARS,nightly
8454,21488116,3166647,Entire home/apt,,,,"Puerto Madero, Buenos Aires, Argentina",0,,2,1.0,1.0,2405.0,0,,2018-02-10T01:07:15Z,-34.604468,-58.362405,1,0101000020E610000015747B49632E4DC040BD19355F4D41C0,,,Puerto Madero - Torres del Yacht 23 -Floor,Apartment,ARS,nightly
8455,9117735,7879252,Entire home/apt,,,,"Buenos Aires, CABA, Argentina",72,5.0,4,2.0,1.5,1488.0,0,,2018-02-09T23:53:15Z,-34.582399,-58.442339,1,0101000020E6100000675F79909E384DC08F1CE90C8C4A41C0,,,"New!! Palermo! 2 dormitorios,4 pax.",Apartment,ARS,nightly
8456,7290360,38179307,Entire home/apt,,,,"Buenos Aires, Ciudad Autonoma de Buenos Aires, Argentina",1,,7,4.0,1.5,4484.0,0,,2018-02-10T01:07:15Z,-34.601781,-58.371833,1,0101000020E61000006B494739982F4DC0562DE928074D41C0,,,Ideal para estudiantes! Microcentro,Apartment,ARS,nightly
8457,21026364,4442974,Entire home/apt,,,,"Palermo, Buenos Aires, Argentina",1,,3,2.0,2.0,1834.0,0,,2018-02-10T02:21:30Z,-34.580528,-58.413612,1,0101000020E6100000D89DEE3CF1344DC0C634D3BD4E4A41C0,,,Cool Apartment in Building w/ BBQ &amp; Jacuzzi (#302),Apartment,ARS,nightly
8458,13770209,80307084,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",4,4.5,2,1.0,1.5,3159.0,0,,2018-02-10T01:07:15Z,-34.603905,-58.363247,1,0101000020E610000060AFB0E07E2E4DC0087250C24C4D41C0,,,"Departamento deluxe, espectacular",Apartment,ARS,nightly
8459,1020782,5618549,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",12,4.5,3,1.0,1.0,1427.0,0,,2018-02-09T23:53:15Z,-34.586896,-58.440137,1,0101000020E61000003961C26856384DC09D137B681F4B41C0,,,III-1 BR with Balcony  really sunny,Apartment,ARS,nightly
8460,10853567,11187674,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,,2,1.0,1.5,3465.0,0,,2018-02-10T01:07:15Z,-34.604157,-58.364173,1,0101000020E6100000098B8A389D2E4DC022533E04554D41C0,,,"Puerto Madero, Hermosa Vista! Yatch",Apartment,ARS,nightly
8461,6704907,11122785,Entire home/apt,,,,"Buenos Aires, Capital Federal, Argentina",0,,2,1.0,2.0,6114.0,0,,2018-02-10T01:07:15Z,-34.60344,-58.363031,1,0101000020E61000009337C0CC772E4DC0938C9C853D4D41C0,,,Depto. Puerto Madero Buenos Aires,Apartment,ARS,nightly
8462,19080885,80307084,Entire home/apt,,,,"Puerto Madero, Buenos Aires, Argentina",0,,4,1.0,1.5,3037.0,0,,2018-02-10T01:07:15Z,-34.60342,-58.363335,1,0101000020E6100000FF3EE3C2812E4DC04CE0D6DD3C4D41C0,,,"Excelente departamento en Puerto Madero, espacioso",Apartment,ARS,nightly
8463,16751198,8638430,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",7,4.5,4,2.0,2.0,1467.0,0,,2018-02-09T23:53:15Z,-34.583246,-58.443706,1,0101000020E6100000FD84B35BCB384DC0ECC20FCEA74A41C0,,,Cabrera Plaza apartament in @Palermo Hollywood ,Condominium,ARS,nightly
8464,16079228,80307084,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",2,,3,1.0,1.5,3465.0,0,,2018-02-10T01:07:15Z,-34.603668,-58.363544,1,0101000020E610000019541B9C882E4DC024D236FE444D41C0,,,Impresionante Departamento espectacular vista,Apartment,ARS,nightly
8465,7380896,38663494,Entire home/apt,,,,"Buenos Aires, Buenos Aires, Argentina",0,,4,1.0,2.0,4321.0,0,,2018-02-10T01:07:15Z,-34.60251,-58.36293,1,0101000020E61000005F5E807D742E4DC0A9C1340C1F4D41C0,,,Puerto Madero 5*Excelente al río!!,Condominium,ARS,nightly
8466,16186444,80307084,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,,2,1.0,1.5,2853.0,0,,2018-02-10T01:07:15Z,-34.604481,-58.362965,1,0101000020E6100000DC4B1AA3752E4DC0D50627A25F4D41C0,,,Hermoso y cómodo departamento en TY,Apartment,ARS,nightly
8467,7732249,40632805,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",17,5.0,5,3.0,1.5,3057.0,0,,2018-02-10T02:05:50Z,-34.592622,-58.398334,1,0101000020E61000004371C79BFC324DC0EF71A609DB4B41C0,,,Paris in Buenos Aires,Apartment,ARS,nightly
8468,8420861,20074947,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",11,4.5,3,0.0,1.0,1121.0,0,,2018-02-09T23:00:28Z,-34.548742,-58.454664,1,0101000020E61000009355116E323A4DC087F8872D3D4641C0,,,Bonito departamento en Buenos Aires,Apartment,ARS,nightly
8469,7677563,30205032,Entire home/apt,,,,"Núñez, Buenos Aires, Argentina",2,,2,1.0,1.0,1121.0,0,,2018-02-09T23:00:28Z,-34.548133,-58.455666,1,0101000020E610000017F37343533A4DC0DF6DDE38294641C0,,,Amazing Departament in Exclusive zone of Bs As,Apartment,ARS,nightly
8470,10133312,51992360,Entire home/apt,,,,"Vicente López, Buenos Aires, Argentina",20,5.0,3,1.0,1.0,1060.0,0,,2018-02-09T23:00:33Z,-34.535867,-58.467668,1,0101000020E610000060B1868BDC3B4DC0B900344A974441C0,,,Cute Loft close to the river. 55sqm,Loft,ARS,nightly
8471,3488682,17567427,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",1,,4,2.0,2.0,2446.0,0,,2018-02-10T02:21:30Z,-34.577884,-58.411693,1,0101000020E6100000FE7E315BB2344DC0DA70581AF84941C0,,,Departamento en Palermo,Apartment,ARS,nightly
8472,515573,2539097,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",1,,2,1.0,1.0,1732.0,0,,2018-02-10T02:05:50Z,-34.589978,-58.4,1,0101000020E61000003333333333334DC004AE2B66844B41C0,,,Stylish &amp; Clean ( Recoleta),Apartment,ARS,nightly
8473,21814071,155014420,Entire home/apt,,,,"Recoleta, Buenos Aires, Argentina",1,,5,3.0,2.0,2140.0,0,,2018-02-10T02:05:50Z,-34.592013,-58.398337,1,0101000020E6100000B4E4F1B4FC324DC047E7FC14C74B41C0,,,French Decco · Modernist · Recoleta · Buenos Aires,Condominium,ARS,nightly
8474,22628656,2597734,Entire home/apt,,,,"Recoleta, Buenos Aires, Argentina",0,,2,1.0,1.0,1651.0,0,,2018-02-10T02:05:50Z,-34.590902,-58.397046,1,0101000020E6100000FA804067D2324DC00C923EADA24B41C0,,,1 DOR- RECOLETA-Excelente ubicacion,Apartment,ARS,nightly
8475,12830937,70026946,Entire home/apt,,,,"Florida, Buenos Aires, Argentina",25,5.0,2,2.0,1.5,1243.0,0,,2018-02-09T23:00:33Z,-34.531223,-58.478962,1,0101000020E61000006D0377A04E3D4DC006F1811DFF4341C0,,,Amazing duplex in the best area of Vicente Lopez!,Apartment,ARS,nightly
8476,13403359,76297215,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,,4,3.0,3.0,4076.0,0,,2018-02-10T02:05:50Z,-34.592433,-58.402613,1,0101000020E6100000E4F8A1D288334DC01C0934D8D44B41C0,,,Departamento 3 amb- Recoleta,Apartment,ARS,nightly
8477,21036091,37253604,Entire home/apt,,,,"Núñez, Buenos Aires, Argentina",11,5.0,6,2.0,1.0,1284.0,0,,2018-02-09T23:00:33Z,-34.542747,-58.463517,1,0101000020E6100000ED116A86543B4DC04580D3BB784541C0,,,Hermoso depto retro! 2 dormitorios. Luz y confort.,Apartment,ARS,nightly
8478,20992649,124983053,Entire home/apt,,,,"Vicente López, Buenos Aires, Argentina",5,5.0,2,1.0,1.0,1427.0,0,,2018-02-09T23:00:33Z,-34.5329,-58.469277,1,0101000020E6100000EBE1CB44113C4DC0EA043411364441C0,,,Beautiful and modern with river view,Apartment,ARS,nightly
8479,2061622,10458604,Entire home/apt,,,,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",23,5.0,2,1.0,1.5,1121.0,0,,2018-02-09T23:00:33Z,-34.546901,-58.468061,1,0101000020E61000003BC43F6CE93B4DC029931ADA004641C0,,,Brand new with private parking.,Apartment,ARS,nightly
8480,8793819,10464223,Entire home/apt,,,,"Buenos Aires, Buenos Aires, Argentina",18,5.0,2,1.0,1.0,1325.0,0,,2018-02-09T23:00:33Z,-34.536602,-58.464877,1,0101000020E6100000D0D4EB16813B4DC0EE7BD45FAF4441C0,,,Top Amenities Apartment in Nuñez,Apartment,ARS,nightly
8481,17575425,4327346,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",7,5.0,3,1.0,1.0,1182.0,0,,2018-02-09T23:00:33Z,-34.545148,-58.477462,1,0101000020E6100000988A8D791D3D4DC06ABDDF68C74541C0,,,Cómodo y tranquilo,Apartment,ARS,nightly
8482,18870678,2597734,Entire home/apt,,,,"Saavedra, Buenos Aires, Argentina",0,,3,1.0,1.0,1223.0,0,,2018-02-09T23:00:33Z,-34.544558,-58.479733,1,0101000020E6100000EFE714E4673D4DC039639813B44541C0,,,Ramallo &amp; Zapiola - Buenos Aires NORTE,Apartment,ARS,nightly
8483,15446890,48844534,Entire home/apt,,,,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",6,5.0,2,1.0,1.0,1202.0,0,,2018-02-09T23:00:33Z,-34.545567,-58.46693,1,0101000020E6100000B9C2BB5CC43B4DC06F63B323D54541C0,,,Hermoso departamento en Nuñez,Apartment,ARS,nightly
